16,,,,,,,,,,,,,,,,,,,,,,,,,
Id,Equipment Name,Short Name,Rarity,Level,Introductory Level,Total Value,Talent 1,Talent 2,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Slot,Slot Default,Image,Tags,Set,Manual Rarity,Manual Value
1285,Tarial's Diadem,,Epic,18,13,18,2,-1,Counterspell,Glob of Flame,Wall of Fire,,,,,,,,Arcane Item,,DiademTar,,0,,
1289,Rod of Palver Pree,,Epic,6,5,6,0,-1,Telekinesis,Hot Spot,Stone Spikes,,,,,,,,Arcane Item,,Rod1,,0,,
1291,Runcible's Bracelet,,Epic,6,6,6,0,-1,Counterspell,Stone Spikes,Penetrating Zap,,,,,,,,Arcane Item,,Bracelet1,,0,,
1292,Gaudekki's Orb,,Epic,6,3,6,0,-1,Glob of Flame,Firestorm,Zap,,,,,,,,Arcane Item,,Orb1,,0,,
1293,Simin's Glowing Mirror,,Epic,6,6,6,0,-1,Short Perplexing Ray,Stone Spikes,Zap,,,,,,,,Arcane Item,,Mirror1,,0,,
1296,Stookster's Amulet,,Epic,6,3,6,0,-1,Telekinesis,Arcane Spray,Firestorm,,,,,,,,Arcane Item,,Arcane Items Pewter Amulet,,0,,
1297,Yaro's Scepter,,Epic,6,6,6,0,-1,Short Perplexing Ray,Firestorm,Penetrating Zap,,,,,,,,Arcane Item,,Scepter2,,0,,
1299,Asmod's Telekinetic Chain,Asmod's Chain,Legendary,6,5,6,0,-1,Telekinesis,Telekinesis,Stone Spikes,,,,,,,,Arcane Item,,ChainAsmond,,0,,
1300,Brin's Storm Locket,,Legendary,6,6,6,0,-1,Counterspell,Firestorm,Firestorm,,,,,,,,Arcane Item,,Locket1,,0,,
1301,Brin's Spiked Rod,,Legendary,6,6,6,0,-1,Counterspell,Stone Spikes,Stone Spikes,,,,,,,,Arcane Item,,RodSpiked,,0,,
1302,Azgul's Orb,,Legendary,6,3,6,0,-1,Glob of Flame,Firestorm,Firestorm,,,,,,,,Arcane Item,,Orb2,,0,,
1303,Berian's Locket,,Legendary,6,5,6,0,-1,Glob of Flame,Stone Spikes,Stone Spikes,,,,,,,,Arcane Item,,Locket2,,0,,
1304,Chartwell's Ring,,Legendary,6,6,6,0,-1,Short Perplexing Ray,Firestorm,Firestorm,,,,,,,,Arcane Item,,LegendRing2,,0,,
1305,Chartwell's Amulet,,Legendary,6,6,6,0,-1,Short Perplexing Ray,Stone Spikes,Stone Spikes,,,,,,,,Arcane Item,,AmuletChartwell,,0,,
1309,Horn of Acid,,Rare,12,5,12,1,-1,Acid Blast,Acid Blast,Acid Blast,,,,,,,,Arcane Item,,Horn2,,0,,
1311,Aloysi's Ring,,Legendary,9,3,9,1,-1,Force Cone,Force Cone,Flame Jet,,,,,,,,Arcane Item,,LegendRing3,,0,,
1312,Sander's Force Mirror,,Legendary,9,3,9,1,-1,Force Cone,Force Cone,Force Cone,,,,,,,,Arcane Item,,Mirror2,,0,,
1313,Miligar's Dragon Tongue,,Legendary,9,3,9,1,-1,Flame Jet,Flame Jet,Flame Jet,,,,,,,,Arcane Item,,DragonTongue,,0,,
1314,Luke's Iron Hand,,Legendary,9,3,9,1,-1,Telekinesis,Telekinesis,Telekinesis,,,,,,,,Arcane Item,,IronHand,,0,,
1315,Barnum's Burning Bauble,,Legendary,9,3,9,1,-1,Glob of Flame,Flame Jet,Firestorm,,,,,,,,Arcane Item,,BurningBauble,,0,,
1319,Boxton's Red Pendant,,Legendary,9,3,9,1,-1,Flame Jet,Flame Jet,Telekinesis,,,,,,,,Arcane Item,,PendantRed,,0,,
1320,Elemer's Diadem,,Legendary,9,5,9,1,-1,Glob of Flame,Force Cone,Stone Spikes,,,,,,,,Arcane Item,,Pendant2,,0,,
1322,Sabo's Mirror,,Legendary,12,6,12,1,-1,Counterspell,Counterspell,Firestorm,,,,,,,,Arcane Item,,Mirror3,,0,,
1323,Wym's Fiery Pin,,Legendary,12,3,12,1,-1,Glob of Flame,Glob of Flame,Firestorm,,,,,,,,Arcane Item,,PinFire,,0,,
1324,Xemu's Crown,,Legendary,12,12,12,1,-1,Short Perplexing Ray,Cone of Cold,Stone Spikes,,,,,,,,Arcane Item,,CrownXemu,,0,,
1326,Swiz's Circlet of Elements,Swiz's Circlet,Legendary,12,12,12,1,-1,Cone of Cold,Flame Jet,Flame Jet,,,,,,,,Arcane Item,,ArcaneCrown4,,0,,
1327,Wym's Fiery Bangle,,Legendary,12,3,12,1,-1,Glob of Flame,Flame Jet,Flame Jet,,,,,,,,Arcane Item,,Bangle1,,0,,
1328,Forval's Chain,,Legendary,12,12,12,1,-1,Short Perplexing Ray,Path of Knives,Path of Knives,,,,,,,,Arcane Item,,ChainForval,,0,,
1331,Ekkerg's Amulet,,Legendary,12,12,12,1,-1,Cone of Cold,Glob of Flame,Stone Spikes,,,,,,,,Arcane Item,,PendantGreen,,0,,
1333,Eye of Wicna,,Legendary,15,13,15,1,-1,Flash Flood,Flash Flood,Whirlwind,,,,,,,,Arcane Item,,Eye1,,0,,
1334,Orb of Eex,,Legendary,15,12,15,1,-1,Cone of Cold,Cone of Cold,Force Cone,,,,,,,,Arcane Item,,Orb4,,0,,
1335,Avakiria's Cup,,Legendary,15,3,15,1,-1,Glob of Flame,Glob of Flame,Flame Jet,,,,,,,,Arcane Item,,Chalice2,,0,,
1337,Waasker's White Cup,,Legendary,15,6,15,1,-1,Counterspell,Counterspell,Force Cone,,,,,,,,Arcane Item,,Chalice3,,0,,
1339,Hand of Wicna,,Legendary,15,13,15,1,-1,Flash Flood,Flash Flood,Path of Knives,,,,,,,,Arcane Item,,HandWicna,,0,,
1342,Mathilda's Locket,,Legendary,15,13,15,1,-1,Flash Flood,Cone of Cold,Flame Jet,,,,,,,,Arcane Item,,LocketMath,,0,,
1344,Arcade's Amber Amulet,,Legendary,15,11,15,1,-1,Short Perplexing Ray,Short Perplexing Ray,Whirlwind,,,,,,,,Arcane Item,,Locket4,,0,,
1345,Twizel's Water Talisman,,Legendary,18,13,18,2,-1,Flash Flood,Flash Flood,Flash Flood,,,,,,,,Arcane Item,,Talisman1,,0,,
1346,Kelvin's Chunk of Ice,,Legendary,18,12,18,2,-1,Cone of Cold,Cone of Cold,Cone of Cold,,,,,,,,Arcane Item,,Talisman2,,0,,
1347,Aork's Vial of Memories,Aork's Vial,Legendary,18,6,18,2,-1,Counterspell,Counterspell,Counterspell,,,,,,,,Arcane Item,,Vial1,,0,,
1348,Smoag's Bucket of Pitch,Smoag's Bucket,Legendary,18,2,18,2,-1,Glob of Flame,Glob of Flame,Glob of Flame,,,,,,,,Arcane Item,,Bucket1,,0,,
1349,Bewlin's Baffling Bauble,,Legendary,18,6,18,2,-1,Short Perplexing Ray,Short Perplexing Ray,Short Perplexing Ray,,,,,,,,Arcane Item,,Baffle,,0,,
1353,Yount's Chain,,Legendary,18,6,18,2,-1,Glob of Flame,Glob of Flame,Counterspell,,,,,,,,Arcane Item,,ChainYount,,0,,
1354,Larkin's Orb,,Legendary,18,12,18,2,-1,Short Perplexing Ray,Short Perplexing Ray,Cone of Cold,,,,,,,,Arcane Item,,Orb5,,0,,
1358,Reckless Boots,,Rare,7,5,7,0,-1,Sprint,Wild Run,Fright,,,,,,,,Boots,,Boots Conflicted,,0,,
1360,Possessed Shoes,,Common,7,5,7,0,-1,Immovable,Cautious Sneak,Shuffle,,,,,,,,Boots,,Shoes1,,0,,
1362,Light Chain Boots,,Common,9,6,9,1,-1,Quick Step,Lunging Thrust,Weakened Armor,,,,,,,,Boots,,Boots Mesh 10,,0,,
1363,Mouse Boots,,Epic,8,6,8,0,-1,Flanking Move,Flanking Move,Cautious Sneak,,,,,,,,Boots,,Boots Thin Soled,,0,,
1365,Sticky Slippers,,Rare,13,5,13,1,-1,Immovable,Immovable,Wild Run,,,,,,,,Boots,,SlipperSticky,,0,,
1367,Striped Boots,,Uncommon,11,12,11,1,-1,Spin Around,Rushing Aura,Cautious Sneak,,,,,,,,Boots,,BootStriped,,0,,
1368,Kangaroo Boots,,Uncommon,14,6,14,1,-1,Jump Back,Dash,Dash,,,,,,,,Boots,,Boots Basic Patch,,0,,
1370,Chainmail Socks,,Common,15,7,15,1,-1,Quick Run,Spin Around,Weakened Armor,,,,,,,,Boots,,ChainSocks,,0,,
1371,Prickly Boots,,Rare,15,6,15,1,-1,Sprint,Spiked Mail,Flanking Move,,,,,,,,Boots,,BootsPrickly,,0,,
1374,Marshall's Boots,,Uncommon,16,11,16,1,-1,Team Shift,Dash,Lunging Thrust,,,,,,,,Boots,,Boots Plate 9,,0,,
1375,Spinning Top Boots,,Common,15,7,15,1,-1,Spin Around,Spin Around,Charge,,,,,,,,Boots,,BootsTop,,0,,
1376,Daring Clogs,,Rare,18,16,18,2,-1,Reflexive Teleport,Scamper,Dangerous Maneuver,,,,,,,,Boots,,Clogs1,,0,,
1378,Thorn Boots,,Common,18,7,18,2,-1,Quick Step,Spin Around,Spiked Mail,,,,,,,,Boots,,BootsThorn,,0,,
1379,Winged Moccasins,,Common,18,17,18,2,-1,Sprint,Spin Around,Flight Aura,,,,,,,,Boots,,WingedMoccasins,,0,,
1388,Azure Boots,,Rare,15,6,15,1,-1,Hard to Pin Down,Quick Step,Dangerous Maneuver,,,,,,,,Boots,,BootsAzure,,0,,
1391,Boots of the Rhino,,Uncommon,12,6,12,1,-1,Quick Step,Charge,Charge,,,,,,,,Boots,,BootsRhino,,0,,
1394,Bouncing Boots,,Uncommon,13,6,13,1,-1,Jump Back,Jump Back,Penetrating Cut,,,,,,,,Boots,,BootsBounce,,0,,
1396,Good Spiked Boots,,Common,12,5,12,1,-1,Spiked Mail,Hardy Mail,Run,,,,,,,,Boots,,BootSpikedGood,,0,,
1397,Rusty Red Boots,,Uncommon,15,6,15,1,-1,Jump Back,Hard to Pin Down,Rusty Armor,,,,,,,,Boots,,BootRustyRed,,0,,
1398,Bully Boots,,Uncommon,18,9,18,2,-1,Muscle Through,Hard to Pin Down,Fright,,,,,,,,Boots,,BootsBully,,0,,
1400,Sharp-edged Boots,,Uncommon,18,6,18,2,-1,Jump Back,Quick Step,Spiked Mail,,,,,,,,Boots,,BootSharp,,0,,
1401,Power Boots,,Uncommon,18,9,18,2,-1,Muscle Through,Sprint,Charge,,,,,,,,Boots,,BootsPower,,0,,
1402,Winged Track Shoes,,Uncommon,18,17,18,2,-1,Flight Aura,Flight Aura,Sprint,,,,,,,,Boots,,WingedTrack,,0,,
1403,Black Iron Boots,,Common,18,6,18,2,-1,Quick Run,Immovable,Hardy Mail,,,,,,,,Boots,,BootsBlackIron,,0,,
1404,Rusty Plated Shoes,,Common,18,16,18,2,-1,Scamper,Team Shift,Rusty Armor,,,,,,,,Boots,,RustyPlateShoes,,0,,
1405,Goblin-hide Boots,,Common,18,9,18,2,-1,Muscle Through,Sprint,Thick Hide Armor,,,,,,,,Boots,,BootsGoblin,,0,,
1407,Beige Boots,,Rare,10,6,10,1,-1,Quick Run,Lunging Hack,Dangerous Maneuver,,,,,,,,Boots,,BootBeige,,0,,
1408,Bastion Boots,,Common,10,5,10,1,-1,Immovable,Hardy Mail,Walk,,,,,,,,Boots,,BootsBastion,,0,,
1410,Tan Boots,,Common,13,6,13,1,-1,Quick Run,Run,Lunging Hack,,,,,,,,Boots,,Boots Leather 3,,0,,
1416,Rusted Iron Boots,,Uncommon,4,1,4,0,-1,Dash,Weakened Armor,Rusty Armor,,,,,,,,Boots,,Boots Plate 5,,0,,
1418,Marmot Boots,,Rare,8,1,8,0,-1,Dash,Wild Run,Run,,,,,,,,Boots,,Boots Fur 1,,0,,
1422,Mantis Boots,,Rare,3,3,3,0,-1,Lunging Thrust,Dangerous Maneuver,Weakened Armor,,,,,,,,Boots,,BootsMantis,,0,,
1423,Toad Boots,,Rare,6,6,6,0,-1,Hard to Pin Down,Dangerous Maneuver,Cowardly,,,,,,,,Boots,,BootsToad,,0,,
1425,Goat Boots,,Rare,6,5,6,0,-1,Immovable,Weakened Armor,Dangerous Maneuver,,,,,,,,Boots,,BootGoat,,0,,
1426,Nimble Chain Boots,,Uncommon,6,3,6,0,-1,Lunging Thrust,Cautious Sneak,Mail,,,,,,,,Boots,,Boots Mesh 1,,0,,
1428,Awkward Spiked Boots,,Uncommon,5,5,5,0,-1,Spiked Mail,Cautious Sneak,Trip,,,,,,,,Boots,,BootSpikeAwk,,0,,
1429,Boots of the Foolish,,Epic,7,6,7,0,-1,Quick Step,Wild Run,Dangerous Maneuver,,,,,,,,Boots,,BootsFool,,0,,
1434,Nacarat Boots,,Rare,9,6,9,1,-1,Jump Back,Cautious Sneak,Wild Run,,,,,,,,Boots,,BootsNacarat,,0,,
1438,Spiked Leather Boots,,Uncommon,9,5,9,1,-1,Spiked Mail,Dash,Shuffle,,,,,,,,Boots,,BootSpikeLeather,,0,,
1439,Holey Boots,,Uncommon,10,5,10,1,-1,Immovable,Dash,Weakened Armor,,,,,,,,Boots,,Boots Disintegrating ,,0,,
1441,Chestnut Boots,,Rare,8,6,8,0,-1,Quick Step,Cautious Sneak,Dangerous Maneuver,,,,,,,,Boots,,Boots Leather 4,,0,,
1444,Greenguard Boots,,Uncommon,18,16,18,2,-1,Teleport Self,Hard to Pin Down,Squeamish,,,,,,,,Boots,,BootsGreenGuard,,0,,
1447,Camp Boots,,Uncommon,18,6,18,2,-1,Quick Run,Jump Back,Charge,,,,,,,,Boots,,BootCamp,,0,,
1451,Naugus Hide Boots,,Rare,3,4,3,0,-1,Violent Spin,Weak Strike,Arcane Feedback,,,,,,,,Boots,,Boots Leather 11,,0,,
1456,Glimmer Boots,,Common,6,5,6,0,-1,Run,Hardy Mail,Squeamish,,,,,,,,Boots,,BootGlimmer,,0,,
1457,Novice Boots,,Common,6,6,6,0,-1,Quick Step,Simple Strike,Weakened Armor,,,,,,,,Boots,,Boots Soft Cloth,,0,,
1461,Mazarine Boots,,Common,15,16,15,1,-1,Scamper,Hardy Mail,Rushing Aura,,,,,,,,Boots,,BootsBlue,,0,,
1462,Scrap-heap Boots,,Uncommon,4,3,4,0,-1,Cautious Sneak,Mail,Walk,,,,,,,,Boots,,BootRustyRed,,0,,
1463,Buckled Boots,,Uncommon,3,4,3,0,-1,Dash,Cautious Sneak,Arcane Feedback,,,,,,,,Boots,,Boots Leather 4,,0,,
1464,Croc Skin Boots,,Uncommon,5,1,5,0,-1,Dash,Clumsy Chop,Reliable Hide Armor,,,,,,,,Boots,,Boots Mesh 7,,0,,
1467,Jumpdragger Boots,,Uncommon,7,6,7,0,-1,Hard to Pin Down,Clumsy Chop,Slowed,,,,,,,,Boots,,BootsWeighted,,0,,
1471,Lovat Boots,,Uncommon,11,11,11,1,-1,Team Shift,Lunging Hack,Mail,,,,,,,,Boots,,BootsBlue,,0,,
1472,Boots of Aggression,,Uncommon,9,6,9,1,-1,Charge,Charge,Lunging Thrust,,,,,,,,Boots,,Boots Plate 7,,0,,
1476,Infernal Boots,,Rare,12,6,12,1,-1,Violent Spin,Quick Step,Demonic Revenge,,,,,,,,Boots,,BootsCastor,,0,,
1479,Peacock Boots,,Rare,18,17,18,2,-1,Escaping Run,Flight Aura,Jump Back,,,,,,,,Boots,,BootsCrazy,,0,,
1481,Taz Boots,,Rare,18,11,18,2,-1,Violent Spin,Team Shift,Weak Chop,,,,,,,,Boots,,BootSharp,,0,,
1484,Amber Robes,,Common,3,1,3,0,-1,Dash,Reliable Hide Armor,Little Zap,,,,,,,,Robes,,RobesAmber,,0,,
1485,Humming Hide Robes,,Common,3,3,3,0,-1,Dimensional Traveller,Reliable Hide Armor,Reliable Hide Armor,,,,,,,,Robes,,RobesHumming,,0,,
1486,Red Robes,,Common,3,1,3,0,-1,Thick Hide Armor,Cloth Armor,Penetrating Zap,,,,,,,,Robes,,RobesRed,,0,,
1487,Pixie Hide Cloak,,Common,6,6,6,0,-1,Resistant Hide,Hardy Mail,Superstitious,,,,,,,,Robes,,RobesPixie,,0,,
1488,Firebrand Mantle,,Common,6,6,6,0,-1,Resistant Hide,Burning Fingers,Ember Spray,,,,,,,,Robes,,RobesFirebrand,,0,,
1489,Mauve Cape,,Common,6,6,6,0,-1,Cloth Armor,Quick Run,Defensiveness,,,,,,,,Robes,,RobesMauve,,0,,
1491,Purple Cloak,,Common,6,5,6,0,-1,Rusty Armor,Hot Spot,Dimensional Traveller,,,,,,,,Robes,,RobesPurple,,0,,
1492,Witchway Robes,,Common,10,6,10,1,-1,Rusty Armor,Quick Run,Maze,,,,,,,,Robes,,RobesWitchway,,0,,
1494,Portal Frock,,Uncommon,9,3,9,1,-1,Hardy Mail,Dimensional Traveller,Dimensional Traveller,,,,,,,,Robes,,RobesPortal,,0,,
1495,Orange Cloak,,Common,9,6,9,1,-1,Reliable Hide Armor,Boiling Armor,Force Blast,,,,,,,,Robes,,RobesOrange,,0,,
1496,Hotblast Robe,,Common,9,5,9,1,-1,Hardy Mail,Hot Spot,Hover,,,,,,,,Robes,,RobesHotblast,,0,,
1497,Caustic Robe,,Common,13,6,13,1,-1,Thick Hide Armor,Boiling Armor,Acid Blast,,,,,,,,Robes,,RobesCaustic,,0,,
1498,Robes of Avoidance,,Common,12,7,12,1,-1,Rusty Armor,Reflexive Teleport,Hover,,,,,,,,Robes,,RobesYellow,,0,,
1499,Vermillion Cloak,,Common,12,6,12,1,-1,Resistant Hide,Quick Run,Fright,,,,,,,,Robes,,RobesVermillion,,0,,
1500,Skedaddler's Robe,,Common,15,6,15,1,-1,Quick Run,Quick Run,Cowardly,,,,,,,,Robes,,RobesSked,,0,,
1502,Phantom Cape,,Common,15,3,15,1,-1,Thick Hide Armor,Thick Hide Armor,Gusts of War,,,,,,,,Robes,,RobesPhantom,,0,,
1503,Cerulean Robe,,Common,15,16,15,1,-1,Resistant Hide,Weakened Armor,Scamper,,,,,,,,Robes,,RobesCerulean,,0,,
1504,Alizarin Cloak,,Common,18,17,18,2,-1,Flight Aura,Sprint,Wall of Fire,,,,,,,,Robes,,RobesAlizarin,,0,,
1506,Green Hide Robe,,Common,18,11,18,2,-1,Reliable Hide Armor,Quick Run,Winds of War,,,,,,,,Robes,,RobesGreenhide,,0,,
1507,Smoke Robe,,Common,18,16,18,2,-1,Resistant Hide,Smoke Bomb,Smoke Bomb,,,,,,,,Robes,,RobesSmoke,,0,,
1508,Cat's Cape,,Common,18,16,18,2,-1,Cloth Armor,Scamper,Scamper,,,,,,,,Robes,,RobesCat,,0,,
1509,Lightfoot Cloak,,Uncommon,3,3,3,0,-1,Weakened Armor,Reliable Hide Armor,Hover,,,,,,,,Robes,,RobesLightfoot,,0,,
1510,Thaumaturge's Robe,,Uncommon,4,5,4,0,-1,Mail,Acid Blast,Force Bolt,,,,,,,,Robes,,RobesThaum,,0,,
1511,Heavy Green Robe,,Uncommon,4,1,4,0,-1,Thick Hide Armor,Weakened Armor,Big Zap,,,,,,,,Robes,,RobesHeavyGreen,,0,,
1512,Magenta Cloak,,Uncommon,6,2,6,0,-1,Weakened Armor,Force Blast,Arcane Spray,,,,,,,,Robes,,RobesMagenta,,0,,
1513,Firebug Robe,,Uncommon,8,6,8,0,-1,Resistant Hide,Fire Spray,Maze,,,,,,,,Robes,,RobesAlizarin,,0,,
1514,Gray Robe,,Uncommon,6,5,6,0,-1,Reliable Hide Armor,Acid Blast,Cautious Sneak,,,,,,,,Robes,,robes simple 3,,0,,
1516,Alchemist Robes,,Uncommon,6,2,6,0,-1,Weakened Armor,Weakened Armor,Acid Spray,,,,,,,,Robes,,robes plain 5,,0,,
1519,Corian's Boots,,Epic,6,6,6,0,-1,Quick Step,Officer's Harness,Officer's Harness,,,,,,,,Boots,,BootsEpic3,,0,,
1520,Red Jon's Boots,,Epic,6,6,6,0,-1,Flanking Move,Flanking Move,Rusty Armor,,,,,,,,Boots,,BootsEpic4,,0,,
1521,Bertha's Big Clogs,,Epic,7,3,7,0,-1,Reliable Mail,Officer's Harness,Walk,,,,,,,,Boots,,Clogs3,,0,,
1522,Vira's Shoes,,Epic,7,3,7,0,-1,Shimmering Aura,Shimmering Aura,Walk,,,,,,,,Boots,,Slippers3,,0,,
1524,Argo's Boots,,Epic,9,6,9,1,-1,Hard to Pin Down,Officer's Harness,Officer's Harness,,,,,,,,Boots,,BootsEpic6,,0,,
1526,Chadwick's Clogs,,Epic,9,3,9,1,-1,Run,Shimmering Aura,Shimmering Aura,,,,,,,,Boots,,Clogs4,,0,,
1527,Foley's Footwear,,Epic,9,1,9,1,-1,Violent Spin,Wild Run,Shuffle,,,,,,,,Boots,,BootsEpic8,,0,,
1528,Ephriam's Crazy Boots,,Epic,10,6,10,1,-1,Quick Run,Dangerous Maneuver,Wild Run,,,,,,,,Boots,,BootsEpic9,,0,,
1533,Japper's Energy Boots,,Epic,12,12,12,1,-1,Energizing Move,Energizing Move,Rusty Armor,,,,,,,,Boots,,BootsEpic15,,0,,
1534,Kerrick's Steel Boots,,Epic,11,1,11,1,-1,Reliable Mail,Reliable Mail,Shuffle,,,,,,,,Boots,,BootsEpic14,,0,,
1535,Lum's Moccasins,,Epic,12,6,12,1,-1,Escaping Run,Escaping Run,Weakened Armor,,,,,,,,Boots,,BootsMocc2,,0,,
1537,Naradoc's Boots,,Epic,12,6,12,1,-1,Immovable,Flanking Move,Flanking Move,,,,,,,,Boots,,BootsEpic17,,0,,
1538,Oliver's Boots,,Epic,12,12,12,1,-1,Escaping Run,Shimmering Aura,Rushing Aura,,,,,,,,Boots,,BootsEpic18,,0,,
1541,Rhood's Boots,,Epic,14,12,14,1,-1,Team Walk,Rushing Aura,Wild Run,,,,,,,,Boots,,BootsEpic21,,0,,
1542,Hand of Melvelous,,Legendary,7,6,7,0,-1,Spear of Darkness,Spear of Darkness,Consuming Spear,,,,,,,,Divine Item,,Hand of Melvelous,,0,,
1543,Salazar's Sandals,,Epic,16,12,16,1,-1,Team Walk,Energizing Move,Rusty Armor,,,,,,,,Boots,,BootsSandals,,0,,
1545,Ulalia's Boots,,Epic,15,6,15,1,-1,Flanking Move,Flanking Move,Arcane Aura,,,,,,,,Boots,,BootsEpic22,,0,,
1546,Vinorkin's Boots,,Epic,15,6,15,1,-1,Violent Spin,Jump Back,Officer's Harness,,,,,,,,Boots,,BootsEpic23,,0,,
1547,Wlakwa's Boots,,Epic,18,11,18,2,-1,Team Walk,Violent Spin,Shuffle,,,,,,,,Boots,,BootsEpic24,,0,,
1548,Xander's Boots,,Epic,18,6,18,2,-1,Escaping Run,Flanking Move,Arcane Aura,,,,,,,,Boots,,BootsEpic25,,0,,
1550,Zachary's Boots,,Epic,18,1,18,2,-1,Violent Spin,Violent Spin,Weakened Armor,,,,,,,,Boots,,BootsEpic27,,0,,
1551,Aataabulous's Boots,,Epic,18,16,18,2,-1,Scamper,Leap,Shimmering Aura,,,,,,,,Boots,,BootsEpic28,,0,,
1552,Bniff's Boots,,Epic,18,16,18,2,-1,Leap,Escaping Run,Immovable,,,,,,,,Boots,,BootsEpic29,,0,,
1554,Dorimer's Boots,,Epic,18,6,18,2,-1,Quick Run,Escaping Run,Flanking Move,,,,,,,,Boots,,BootsEpic42,,0,,
1557,Garalem's Boots,,Legendary,7,6,7,0,-1,Flanking Move,Flanking Move,Wild Run,,,,,,,,Boots,,BootsEpic34,,0,,
1558,Hawkwind's Moccasins,,Legendary,6,6,6,0,-1,Escaping Run,Dangerous Maneuver,Dangerous Maneuver,,,,,,,,Boots,,MoccHawk,,0,,
1559,Iberial's Boots,,Legendary,6,3,6,0,-1,Shimmering Aura,Shimmering Aura,Dangerous Maneuver,,,,,,,,Boots,,BootsEpic35,,0,,
1560,Juniper's Boots,,Legendary,9,6,9,1,-1,Brutal Charge,Flanking Move,Flanking Move,,,,,,,,Boots,,BootsEpic36,,0,,
1561,Kelharin's Clogs,,Legendary,10,11,10,1,-1,Team Walk,Officer's Harness,Officer's Harness,,,,,,,,Boots,,BootsEpic37,,0,,
1562,Lewin's Boots,,Legendary,9,3,9,1,-1,Violent Spin,Dangerous Maneuver,Dangerous Maneuver,,,,,,,,Boots,,BootsEpic38,,0,,
1563,Mokk's Boots,,Legendary,12,6,12,1,-1,Escaping Run,Escaping Run,Officer's Harness,,,,,,,,Boots,,BootsEpic39,,0,,
1564,Nuncible's Boots,,Legendary,12,12,12,1,-1,Energizing Move,Energizing Move,Officer's Harness,,,,,,,,Boots,,BootsEpic40,,0,,
1565,Ozerian's Boots,,Legendary,12,6,12,1,-1,Escaping Run,Shimmering Aura,Shimmering Aura,,,,,,,,Boots,,BootsEpic41,,0,,
1566,Pwindle's Boots,,Legendary,15,12,15,1,-1,Energizing Move,Energizing Move,Flanking Move,,,,,,,,Boots,,BootsEpic42,,0,,
1567,Quellic's Boots,,Legendary,15,6,15,1,-1,Flanking Move,Reliable Mail,Reliable Mail,,,,,,,,Boots,,BootsEpic43,,0,,
1568,Reynoldo's Boots,,Legendary,16,6,16,1,-1,Escaping Run,Escaping Run,Lunging Bash,,,,,,,,Boots,,BootZinnober,,0,,
1569,Suvv's Boots of Escape,,Legendary,18,6,18,2,-1,Escaping Run,Escaping Run,Escaping Run,,,,,,,,Boots,,BootsEpic36,,0,,
1570,Twipp's Energy Boots,,Legendary,18,12,18,2,-1,Energizing Move,Energizing Move,Energizing Move,,,,,,,,Boots,,BootsEpic46,,0,,
1571,Ulrin's Scuttling Socks,,Legendary,18,16,18,2,-1,Leap,Leap,Leap,,,,,,,,Boots,,Socks1,,0,,
1572,Silver Healing Ring,,Common,15,1,15,1,-1,Greater Heal,Limited Heal,Help the Weak,,,,,,,,Divine Item,,DivineRing1,,0,,
1573,Spiral Medallion,,Common,15,15,15,1,-1,Accelerated Thought,Limited Heal,Healing Pulse,,,,,,,,Divine Item,,DivineMedal1,,0,,
1574,Charcoal Talisman,,Common,15,11,15,1,-1,Unholy Wellspring,Touch of Death,Armor of Faith,,,,,,,,Divine Item,,DivineTalisman1,,0,,
1575,Abalone Relic,,Common,18,9,18,2,-1,Greater Heal,Consecrate Ground,Purge,,,,,,,,Divine Item,,DivineRelic1,,0,,
1576,Lifedrinker Tome,,Common,18,13,18,2,-1,Touch of Death,Touch of Death,Boosted Heal,,,,,,,,Divine Item,,DivineTome1,,0,,
1577,Saint's Tooth,,Common,18,15,18,2,-1,Accelerated Thought,Boosted Heal,Entangling Roots,,,,,,,,Divine Item,,DivineTooth1,,0,,
1578,Pungent Incense,,Uncommon,15,5,15,1,-1,Unholy Wellspring,Help the Weak,Healing Pulse,,,,,,,,Divine Item,,Divine Item Incense 4,,0,,
1579,Amber Charm,,Uncommon,16,6,16,1,-1,Cleansing Burst,Cleansing Burst,Enervating Touch,,,,,,,,Divine Item,,DivineCharm1,,0,,
1580,Tome of Sanctity,,Uncommon,15,6,15,1,-1,Unholy Wellspring,Cleansing Burst,Armor of Faith,,,,,,,,Divine Item,,DivineTome2,,0,,
1581,Midnight Shroud,,Rare,3,6,3,0,-1,Spear of Darkness,Curse of Fragility,Draining Touch,,,,,,,,Divine Item,,DivineShroud1,,0,,
1582,Gray Prayer Beads,,Rare,6,7,6,0,-1,Spear of Darkness,Entangling Roots,Armor of Faith,,,,,,,,Divine Item,,DivinePrayerbeads1,,0,,
1583,Greasy Tome,,Rare,3,5,3,0,-1,Mass Frenzy,Armor of Faith,Demonic Revenge,,,,,,,,Divine Item,,DivineTome3,,0,,
1584,Shuddering Relic,,Rare,7,6,7,0,-1,Mass Frenzy,Enervating Touch,Vulnerable,,,,,,,,Divine Item,,DivineRelic2,,0,,
1585,Bursting Medallion,,Rare,12,6,12,1,-1,Cleansing Burst,Twin Heals,Healing Pulse,,,,,,,,Divine Item,,DivineMedallion1,,0,,
